position,league,team,player,champion,dmgtochamps,predicted,goldspent
Middle,LCK,KT Rolster,Pawn,Orianna,39947,36624.84829705215,23150
Middle,LCK,MVP,Ian,Orianna,27603,21028.586198319288,15525
Middle,LCK,Afreeca Freecs,Kuro,Orianna,16073,13383.934842943754,10275
Middle,LCK,Longzhu Gaming,Bdd,Orianna,67093,31436.390140625914,21375
Middle,LCK,KT Rolster,Pawn,Orianna,21075,14184.463184335695,10950
Middle,LCK,Samsung Galaxy,Crown,Orianna,34358,22585.645774232267,16355
Middle,LCK,ROX Tigers,Lava,Orianna,23921,19884.53296639476,14875
Middle,LCK,Samsung Galaxy,Crown,Orianna,15269,12858.898651126969,9810
Middle,LCK,Ever8 Winners,Cepted,Orianna,23424,20268.092291922287,16275
Middle,LCK,Ever8 Winners,Cepted,Orianna,14761,18006.125838571155,14900
Middle,LCK,Afreeca Freecs,Kuro,Orianna,28888,19503.19208623664,14650
Middle,LCK,MVP,Ian,Orianna,16749,17104.352619154637,13125
Middle,LCK,MVP,Ian,Orianna,22350,15863.618766189798,12250
Middle,LCK,ROX Tigers,Lava,Orianna,10275,19211.656933609866,14475
Middle,LCK,SK Telecom T1,Faker,Orianna,18110,15734.447709156171,12155
Middle,LCK,Samsung Galaxy,Crown,Orianna,16662,20224.53114809173,16250
Middle,LCK,Samsung Galaxy,Crown,Orianna,20217,13998.909988064237,11975
Middle,LCK,ROX Tigers,Mickey,Syndra,21610,18060.462489186,14175
Middle,LCK,BBQ Olivers,Tempt,Syndra,6860,9095.386738688285,8260
Middle,LCK,BBQ Olivers,Tempt,Syndra,6927,9201.479195684895,8360
Middle,LCK,Samsung Galaxy,Crown,Syndra,13026,14699.132839275251,11525
Middle,LCK,KT Rolster,Pawn,Syndra,17017,17542.763571949778,13050
Middle,LCK,KT Rolster,Pawn,Syndra,9912,14107.55907523923,12045
Middle,LCK,Kongdoo Monster,Edge,Syndra,20864,23579.15348905496,15600
Middle,LCK,Kongdoo Monster,Edge,Syndra,7542,13397.986895413627,11600
Middle,LCK,Samsung Galaxy,Crown,Syndra,34007,19814.404905722775,14100
Middle,LCK,Samsung Galaxy,Crown,Syndra,26947,16269.00155735531,12400
Middle,LCK,MVP,Ian,Syndra,7449,11350.57617308258,10170
Middle,LCK,SK Telecom T1,Faker,Syndra,21150,13396.763405094342,10725
Middle,LCK,BBQ Olivers,Tempt,Syndra,56145,60849.96302450757,23775
Middle,LCK,Ever8 Winners,Cepted,Syndra,43121,33584.64798974967,18650
Middle,LCK,Samsung Galaxy,Crown,Syndra,19885,14529.652793135541,11425
Middle,LCK,ROX Tigers,Mickey,Syndra,12782,12863.886901739823,10375
Middle,LCK,Samsung Galaxy,Crown,Syndra,19930,21867.095412944625,14950
Middle,LCK,Ever8 Winners,Cepted,Syndra,18793,25751.67278619517,16360
Middle,LCK,Jin Air Green Wings,Kuzan,Syndra,12127,16270.48736144903,13275
Middle,LCK,Samsung Galaxy,Crown,Syndra,21206,15896.003287853586,12200
Middle,LCK,Afreeca Freecs,Kuro,Syndra,15044,12642.049763811434,10225
Middle,LCK,KT Rolster,Pawn,Syndra,19268,22575.70988917865,15225
Middle,LCK,ROX Tigers,Mickey,Syndra,7952,9796.132076764625,8900
Middle,LCK,BBQ Olivers,Tempt,Syndra,9726,15778.070567167362,13010
Middle,LCK,BBQ Olivers,Tempt,Syndra,13309,18537.917448206255,14400
Middle,LCK,Samsung Galaxy,Crown,Syndra,14109,15131.532352129056,11775
Middle,LCK,MVP,Ian,Syndra,8701,10349.949795098846,8500
Middle,LCK,ROX Tigers,Lava,Syndra,11527,16269.00155735531,12400
Middle,LCK,Longzhu Gaming,Bdd,Syndra,16366,21429.741082020384,15650
Middle,LCK,MVP,Ian,Syndra,9022,19758.845940481853,14950
Middle,LCK,MVP,Ian,Syndra,14656,19644.60658806289,14900
Middle,LCK,Samsung Galaxy,Crown,Syndra,11023,14529.652793135541,11425
Middle,LCK,Longzhu Gaming,Bdd,Syndra,20852,22315.41342165977,15125
Middle,LCK,SK Telecom T1,Faker,Syndra,5045,10154.7144347572,9210
Middle,LCK,MVP,Ian,Syndra,12671,19529.24417791383,13975
Middle,LCK,KT Rolster,Pawn,Syndra,17558,13242.299593871983,10625
Middle,LCK,ROX Tigers,Lava,Syndra,16651,14115.74165908786,12050
Middle,LCK,Ever8 Winners,Cepted,Syndra,10259,21207.237168677766,15560
Middle,LCK,Ever8 Winners,Cepted,Syndra,11710,10332.904904560177,9360
Middle,LCK,Longzhu Gaming,Bdd,Syndra,23849,16747.581377330942,12650
Middle,LCK,ROX Tigers,Lava,Syndra,13123,16527.21998150811,13410
Middle,LCK,Longzhu Gaming,Bdd,Syndra,9779,10320.92886292111,9350
Middle,LCK,BBQ Olivers,Tempt,Syndra,14886,17261.820718122828,13785
Middle,LCK,ROX Tigers,Lava,Syndra,37180,37933.57934488234,19700
Middle,LCK,MVP,Ian,Syndra,10955,17904.059343096054,14100
Middle,LCK,BBQ Olivers,Tempt,Syndra,16825,17852.22653068151,14075
Middle,LCK,ROX Tigers,Mickey,Taliyah,31746,24046.806296255258,15125
Middle,LCK,KT Rolster,Pawn,Taliyah,14270,18113.948103016002,12975
Middle,LCK,Kongdoo Monster,Edge,Taliyah,16017,19440.178453293258,13810
Middle,LCK,Afreeca Freecs,Kuro,Taliyah,20536,18229.277158592307,13050
Middle,LCK,ROX Tigers,Mickey,Taliyah,14545,18856.88136010528,13450
Middle,LCK,Afreeca Freecs,Kuro,Taliyah,21984,19494.62102636938,12645
Middle,LCK,Longzhu Gaming,Fly,Taliyah,45022,29554.114590980073,18760
Middle,LCK,Kongdoo Monster,Edge,Taliyah,11274,25514.269654989308,15825
Middle,LCK,Kongdoo Monster,Edge,Taliyah,34992,34768.02106018795,20680
Middle,LCK,Jin Air Green Wings,Kuzan,Taliyah,12051,16364.843528104597,11775
Middle,LCK,Samsung Galaxy,Crown,Taliyah,30791,19793.83684864195,12825
Middle,LCK,Longzhu Gaming,Fly,Taliyah,22860,16714.73979254035,12025
Middle,LCK,Kongdoo Monster,Edge,Taliyah,12133,13022.189703651156,9075
Middle,LCK,ROX Tigers,Mickey,Taliyah,19505,17072.1171792769,12275
Middle,LCK,KT Rolster,Pawn,Taliyah,25736,22615.848831827952,14400
Middle,LCK,Longzhu Gaming,Fly,Taliyah,24072,20050.000191890584,14175
Middle,LCK,BBQ Olivers,Tempt,Taliyah,9068,13328.784825412233,9350
Middle,LCK,Jin Air Green Wings,Kuzan,Taliyah,9798,21974.425770589012,14060
Middle,LCK,MVP,Ian,Taliyah,20464,19138.209427354595,13625
Middle,LCK,Jin Air Green Wings,Kuzan,Taliyah,14075,13828.569744485798,9785
Middle,LCK,KT Rolster,Pawn,Taliyah,12441,16608.992585028685,11950
Middle,LCK,Afreeca Freecs,Kuro,Taliyah,25336,21005.23088226959,14725
Middle,LCK,Afreeca Freecs,Kuro,Taliyah,28418,22048.93296573074,14100
Middle,LCK,Samsung Galaxy,Crown,Taliyah,16402,19256.878686811222,12500
Middle,LCK,BBQ Olivers,Tempt,Taliyah,24540,17253.6611462861,12400
Middle,LCK,Afreeca Freecs,Kuro,Taliyah,14226,15733.401232352238,11310
Middle,LCK,Samsung Galaxy,Crown,Taliyah,14505,14505.79743777842,10350
Middle,LCK,ROX Tigers,Mickey,Taliyah,9788,11690.320742811171,7800
Middle,LCK,SK Telecom T1,Faker,Taliyah,12222,14688.671869254,9300
Middle,LCK,Longzhu Gaming,Bdd,Taliyah,33872,19138.209427354595,13625
Middle,LCK,BBQ Olivers,Tempt,Taliyah,19324,16928.258328701846,12175
Middle,LCK,ROX Tigers,Mickey,Taliyah,21227,18303.547199233395,11900
Middle,LCK,MVP,Ian,Taliyah,17106,24513.09389603222,16550
Middle,LCK,Jin Air Green Wings,Kuzan,Taliyah,11661,21090.81076224676,13575
Middle,LCK,Longzhu Gaming,Bdd,Taliyah,19342,23001.86779192352,14600
Middle,LCK,SK Telecom T1,Faker,Taliyah,20744,18459.09345865357,12e3
Middle,LCK,SK Telecom T1,Faker,Taliyah,35740,47322.29713844889,23125
Middle,LCK,Samsung Galaxy,Crown,Taliyah,14628,19752.006050844222,12800
Middle,LCK,BBQ Olivers,Tempt,Taliyah,38212,43666.89572897429,22175
Middle,LCK,Ever8 Winners,Cepted,Taliyah,31183,29931.646719109962,18910
Middle,LCK,BBQ Olivers,Tempt,Taliyah,18392,16606.249324943557,10750
Middle,LCK,Afreeca Freecs,Kuro,Taliyah,33113,34236.790524238444,19300
Middle,LCK,Longzhu Gaming,Bdd,Taliyah,22130,26170.28526816094,16125
Middle,LCK,Afreeca Freecs,Kuro,Taliyah,34991,25518.484470519063,17025
Middle,LCK,SK Telecom T1,Faker,Taliyah,27066,23148.317570505616,14675
Middle,LCK,Longzhu Gaming,Bdd,Taliyah,16876,17731.832456992568,11525
Middle,LCK,Afreeca Freecs,Kuro,Taliyah,16516,23493.67008759582,14850
Middle,LCK,Ever8 Winners,Cepted,Taliyah,19069,22287.081215395894,15425
Middle,LCK,SK Telecom T1,Faker,Taliyah,26734,23693.322781273153,14950
Middle,LCK,ROX Tigers,Mickey,Taliyah,22955,32569.412538311513,18710
Middle,LCK,BBQ Olivers,Tempt,Taliyah,19027,23447.893163897937,16025
Middle,LCK,Longzhu Gaming,Bdd,Taliyah,13791,17712.26456064899,12710
Middle,LCK,ROX Tigers,Mickey,Taliyah,28278,31726.129978776735,18400
Middle,LCK,Samsung Galaxy,Crown,Taliyah,39591,35520.555834101695,19735
Middle,LCK,Longzhu Gaming,Bdd,Taliyah,20586,24822.130205767993,15500
Middle,LCK,BBQ Olivers,Tempt,Taliyah,12605,16571.15493354273,10725
Middle,LCK,SK Telecom T1,Faker,Taliyah,22026,30347.491402001524,17875
Middle,LCK,Longzhu Gaming,Bdd,Taliyah,12972,17560.110650924064,11410
Middle,LCK,KT Rolster,Pawn,Taliyah,12027,17769.38493121631,11550
Middle,LCK,BBQ Olivers,Tempt,Taliyah,16213,13700.44421610011,9675
Middle,LCK,Samsung Galaxy,Crown,Taliyah,38398,29775.13988048396,17650
Middle,LCK,Samsung Galaxy,Crown,Taliyah,16592,14750.953086726178,9350
Middle,LCK,BBQ Olivers,Tempt,Taliyah,16201,25731.09370354513,15925
Middle,LCK,SK Telecom T1,Faker,Taliyah,17329,15132.724807989069,10850
Middle,LCK,SK Telecom T1,Faker,Taliyah,30583,17630.01909235147,12655
Middle,LCK,MVP,Ian,Taliyah,56768,28067.246664769787,18150
Middle,LCK,KT Rolster,Pawn,Taliyah,20647,28788.90369355448,18450
Middle,LCK,Ever8 Winners,Cepted,Taliyah,14124,16309.543863848368,11735
Middle,LCK,SK Telecom T1,Faker,Taliyah,13698,17108.272508506096,12300
Middle,LCK,BBQ Olivers,Tempt,Taliyah,13352,12509.13467476199,8600
Middle,LCK,KT Rolster,Pawn,Taliyah,40831,44600.53641235979,22425
Middle,LCK,KT Rolster,Pawn,Taliyah,20296,25676.715556142084,15900
Middle,LCK,ROX Tigers,Lava,Taliyah,13527,18462.14279829086,13200
Middle,LCK,Longzhu Gaming,Bdd,Taliyah,21798,19502.871182014915,12650
Middle,LCK,Longzhu Gaming,Bdd,Taliyah,16380,17214.35484796802,11175
Middle,LCK,BBQ Olivers,Tempt,Taliyah,11530,14847.322698344253,10625
Middle,LCK,Samsung Galaxy,Crown,Taliyah,13312,17363.51287126173,12475
Middle,LCK,Afreeca Freecs,Kuro,Taliyah,16609,15358.49173843467,11025
Middle,LCK,KT Rolster,Pawn,Taliyah,13838,15229.072818399394,10925
Middle,LCK,Longzhu Gaming,Bdd,Taliyah,30636,21315.089298588253,13700
Middle,LCK,Jin Air Green Wings,Kuzan,Taliyah,13131,14703.535581292193,10510
Middle,LCK,Longzhu Gaming,Bdd,Taliyah,18123,20302.770327548795,13125
Middle,LCK,BBQ Olivers,Tempt,Taliyah,16183,18267.883121189603,13075
Middle,LCK,Afreeca Freecs,Kuro,Taliyah,18017,15207.242114213146,9710
Middle,LCK,KT Rolster,Pawn,Taliyah,8132,15358.49173843467,11025
Middle,LCK,BBQ Olivers,Tempt,Taliyah,16241,18893.695329410268,12275
Middle,LCK,BBQ Olivers,Tempt,Taliyah,58504,45987.75380676407,23985
Middle,LCK,BBQ Olivers,Tempt,Taliyah,25540,15585.05234868398,1e4
Middle,LCK,Longzhu Gaming,Bdd,Taliyah,25877,33591.087098909076,19075
Middle,LCK,BBQ Olivers,Tempt,Talon,12326,16139.84139608646,14850
Middle,LCK,Afreeca Freecs,Kuro,Talon,8952,13577.813283763931,9450
Middle,LCK,Afreeca Freecs,Kuro,Talon,11197,17975.69570929203,14975
Middle,LCK,SK Telecom T1,Faker,Talon,11810,12584.268860720465,9950
Middle,LCK,ROX Tigers,Mickey,Talon,20310,15752.219914916735,12375
Middle,LCK,ROX Tigers,Mickey,Talon,15959,13256.678822556672,10975
Middle,LCK,Afreeca Freecs,Kuro,Talon,26750,18228.499990505377,15250
Middle,LCK,Jin Air Green Wings,Kuzan,Viktor,19024,20519.629977606968,14425
Middle,LCK,Jin Air Green Wings,Kuzan,Viktor,19410,27876.085724780405,17e3
Middle,LCK,Jin Air Green Wings,Kuzan,Viktor,7857,15132.720338856136,10600
Middle,LCK,Afreeca Freecs,Kuro,Viktor,24700,21015.623126117698,14725
Middle,LCK,Ever8 Winners,Cepted,Viktor,7453,10450.55689870668,5950
Middle,LCK,KT Rolster,Pawn,Viktor,37624,27655.03479350178,16900
Middle,LCK,Samsung Galaxy,Crown,Viktor,18638,16682.93232301962,11825
Middle,LCK,Samsung Galaxy,Crown,Viktor,26103,24639.918522146287,15450
Middle,LCK,Samsung Galaxy,Crown,Viktor,24908,26948.653295340115,16575
Middle,LCK,KT Rolster,Pawn,Viktor,26067,27953.870258878087,17035
Middle,LCK,Jin Air Green Wings,Kuzan,Viktor,17368,15715.945770456803,11075
Middle,LCK,Afreeca Freecs,Kuro,Viktor,38147,23820.152801742723,15025
Middle,LCK,KT Rolster,Pawn,Viktor,15747,16517.73180457208,11700
Middle,LCK,Afreeca Freecs,Kuro,Viktor,16507,16224.482388132477,11475
Middle,LCK,Ever8 Winners,Cepted,Viktor,40010,33669.071312510016,20645
Middle,LCK,Ever8 Winners,Cepted,Viktor,11195,12864.186550653223,8560
Middle,LCK,MVP,Ian,Viktor,19139,13764.859347759126,9410
Middle,LCK,MVP,Ian,Viktor,24066,20560.511777189815,14450
Middle,LCK,MVP,Ian,Viktor,38514,58831.1921885047,27655
Middle,LCK,Samsung Galaxy,Crown,Viktor,14575,17568.98500923053,12475
Middle,LCK,Afreeca Freecs,Kuro,Viktor,15977,16450.040482894157,10375
Middle,LCK,MVP,Ian,Viktor,28172,28663.771234845335,17350
Middle,LCK,KT Rolster,Pawn,Viktor,16467,20397.471660267205,14350
Middle,LCK,BBQ Olivers,Tempt,Viktor,14728,18462.98483089805,11825
Middle,LCK,Jin Air Green Wings,Kuzan,Viktor,20087,18209.8258379824,12925
Middle,LCK,MVP,Ian,Viktor,16729,22394.856351485036,14250
Middle,LCK,Ever8 Winners,Cepted,Viktor,26640,25508.196268718762,15885
Middle,LCK,KT Rolster,Pawn,Vladimir,34078,52129.8283611445,20700
Middle,LCK,MVP,Ian,Vladimir,9267,13159.942213243572,10685
Middle,LCK,KT Rolster,Pawn,Vladimir,11194,16975.833867812475,13275
Middle,LCK,Longzhu Gaming,Fly,Vladimir,13781,12417.322765915103,11e3
Middle,LCK,Jin Air Green Wings,Kuzan,Vladimir,6932,9863.726869780241,9325
Middle,LCK,KT Rolster,Pawn,Vladimir,17085,15578.389556156171,12650
Middle,LCK,BBQ Olivers,Tempt,Vladimir,18296,14923.60375325081,11600
Middle,LCK,BBQ Olivers,Tempt,Vladimir,5130,8318.037260802896,8085
Middle,LCK,Jin Air Green Wings,Kuzan,Vladimir,11520,13300.709719742801,11500
ADC,LCK,Longzhu Gaming,PraY,Ashe,27086,23168.626701015713,17600
ADC,LCK,Longzhu Gaming,PraY,Ashe,11038,11559.676409338761,11200
ADC,LCK,Longzhu Gaming,PraY,Ashe,19261,12772.297682272887,12275
ADC,LCK,Jin Air Green Wings,Teddy,Ashe,13111,25480.538813445677,18625
ADC,LCK,Kongdoo Monster,SSol,Ashe,9192,13525.573199139697,11800
ADC,LCK,BBQ Olivers,Ghost,Ashe,7204,8412.313574742051,7775
ADC,LCK,SK Telecom T1,Bang,Ashe,16452,11452.903395537542,11100
ADC,LCK,SK Telecom T1,Bang,Ashe,12532,10832.660197797326,10500
ADC,LCK,ROX Tigers,Sangyoon,Ashe,8562,14476.884374889893,13625
ADC,LCK,MVP,MaHa,Ashe,16123,13193.934094928089,12625
ADC,LCK,ROX Tigers,Sangyoon,Ashe,11744,11418.438775110273,9975
ADC,LCK,Longzhu Gaming,PraY,Ashe,12523,10608.828806953776,10275
ADC,LCK,Longzhu Gaming,PraY,Ashe,26838,17268.1819850245,15525
ADC,LCK,KT Rolster,Deft,Ashe,11964,15800.088200538377,13475
ADC,LCK,Kongdoo Monster,SSol,Ashe,9140,12882.429117502283,11275
ADC,LCK,BBQ Olivers,Ghost,Ashe,15038,15024.340719734662,14025
ADC,LCK,Kongdoo Monster,SSol,Ashe,15984,12024.679647455583,11625
ADC,LCK,Jin Air Green Wings,Teddy,Ashe,8688,10246.00687775512,9900
ADC,LCK,SK Telecom T1,Bang,Ashe,15979,13747.012206184549,11975
ADC,LCK,ROX Tigers,Sangyoon,Ashe,11715,13747.012206184549,11975
ADC,LCK,ROX Tigers,Sangyoon,Ashe,16833,15024.340719734662,14025
ADC,LCK,KT Rolster,Deft,Ashe,9864,15199.630250014501,14150
ADC,LCK,KT Rolster,Deft,Ashe,21251,18672.434425852887,15275
ADC,LCK,ROX Tigers,Sangyoon,Ashe,11671,11138.465368355595,10800
ADC,LCK,Samsung Galaxy,Stitch,Ashe,17237,16435.667598751133,13900
ADC,LCK,SK Telecom T1,Bang,Ashe,13273,13400.641828855476,11700
ADC,LCK,MVP,MaHa,Ashe,7386,10170.22542939073,9820
ADC,LCK,KT Rolster,Deft,Ashe,15919,14534.121803868726,12575
ADC,LCK,Jin Air Green Wings,Teddy,Ashe,9769,12072.221765600005,10575
ADC,LCK,MVP,MaHa,Ashe,17518,15024.340719734662,14025
ADC,LCK,Jin Air Green Wings,Teddy,Ashe,19548,14920.138831253329,13950
ADC,LCK,Longzhu Gaming,PraY,Ashe,16563,22480.32231261854,17275
ADC,LCK,Longzhu Gaming,PraY,Ashe,10026,10800.062042636067,9375
ADC,LCK,Afreeca Freecs,Kramer,Ashe,31136,20298.860490402254,16175
ADC,LCK,SK Telecom T1,Bang,Ashe,9954,10034.297295051987,9675
ADC,LCK,ROX Tigers,Sangyoon,Ashe,5862,8997.741864554086,8500
ADC,LCK,Afreeca Freecs,Kramer,Ashe,20924,20111.366443463376,16075
ADC,LCK,KT Rolster,Deft,Ashe,14668,12100.260627184072,10600
ADC,LCK,Afreeca Freecs,Kramer,Ashe,9238,9826.962191884417,9450
ADC,LCK,Samsung Galaxy,Ruler,Ashe,10233,12704.355626478182,11125
ADC,LCK,Ever8 Winners,Deul,Ashe,12992,14875.240441405622,12825
ADC,LCK,SK Telecom T1,Bang,Ashe,18371,13400.641828855476,11700
ADC,LCK,Longzhu Gaming,PraY,Ashe,33029,22480.32231261854,17275
ADC,LCK,Jin Air Green Wings,Teddy,Ashe,13737,14500.443171477196,12550
ADC,LCK,Longzhu Gaming,PraY,Ashe,19794,12080.601395021456,11675
ADC,LCK,SK Telecom T1,Bang,Ashe,6009,9331.522287755844,7800
ADC,LCK,Samsung Galaxy,Ruler,Ashe,20316,10832.660197797326,10500
ADC,LCK,Afreeca Freecs,Kramer,Ashe,21062,12742.701568779308,12250
ADC,LCK,Samsung Galaxy,Ruler,Ashe,33050,20064.764156343426,16050
ADC,LCK,Ever8 Winners,Deul,Ashe,6692,13102.427061452523,12550
ADC,LCK,Jin Air Green Wings,Teddy,Ashe,15267,12557.842817045119,11e3
ADC,LCK,Longzhu Gaming,PraY,Ashe,15781,16588.893877079605,14e3
